group,datasetName,datasetId,formula,adduct,chemMod,ion,mz,msm,fdr,rhoSpatial,rhoSpectral,rhoChaos,moleculeNames,moleculeIds,minIntensity,maxIntensity,totalIntensity,offSample,rawOffSampleProb,isomerIons,isobarIons
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H27NO2,M+Cl,,C17H27NO2+Cl-,312.1735412,0.00363138,0.5,0.0042238,0.86115847,0.998356808,Venlafaxine,HMDB0005016,0,4158.956543,80365.21875,TRUE,0.7650491,,C17H28O3S-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H26O4S,M+Cl,,C19H26O4S+Cl-,385.1245421,0.0036263,0.5,0.004342678,0.83707089,0.997571744,Eremopetasin sulfoxide,HMDB0032003,0,1313.0802,71968.46094,TRUE,0.875792623,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H10O5,M-H,,C8H10O5-H-,185.0455077,0.00357203,0.5,0.003690972,0.975072844,0.992514311,Erinapyrone C,HMDB0041026,0,872.1555786,318700.8438,TRUE,0.922913074,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H25NO4,M+Cl,,C19H25NO4+Cl-,366.1477203,0.00356377,0.5,0.004190945,0.851899368,0.998180077,Pandamarilactone 31,HMDB0039766,0,887.3577271,162047.6719,TRUE,0.589337528,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H14NO4,M-H,,C20H14NO4-H-,331.0849672,0.00349782,0.5,0.00375925,0.940462486,0.989361702,Sanguinarine,HMDB0029367,0,6729.572754,2971556.5,TRUE,0.986998856,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C23H24O5,M+Cl,,C23H24O5+Cl-,415.1317359,0.00349384,0.5,0.004216357,0.840614143,0.985755661,"Garcinone A, 8-Desoxygartanin, 6-Deoxy-gamma-mangostin, (E)-4-(3,7-Dimethyl-2,6-octadienyl)-1,3,5-trihydroxyxanthone, Mangostinone","HMDB0029509, HMDB0030701, HMDB0038552, HMDB0040351, HMDB0041292",0,1339.616455,599436.25,FALSE,0.097039863,,C14H25N3O9+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H12O4,M-H,,C6H12O4-H-,147.0662432,0.0034901,0.5,0.003582039,0.980865836,0.993340343,"Glycerol 1-propanoate, Mevalonic acid, (R) 2,3-Dihydroxy-3-methylvalerate, (R)-mevalonate, (2-Methoxyethoxy)propanoic acid","HMDB0031639, HMDB0000227, HMDB0012140, HMDB0059629, HMDB0059705",0,862.7612915,412017.7188,FALSE,0.356179953,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C3H6O4,M-H,,C3H6O4-H-,105.019293,0.00346861,0.5,0.003547281,0.989454507,0.988244767,"Glyceric acid, L-Glyceric acid, D-2,3-Dihydroxypropanoic acid","HMDB0000139, HMDB0006372, HMDB0031818",0,2586.79126,2393953.75,FALSE,0.082176879,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C24H32O7S,M-H,,C24H32O7S-H-,463.1795584,0.00346149,0.5,0.005276323,0.657796666,0.997333333,"Eremopetasitenin B2, Eremosulphoxinolide A","HMDB0030901, HMDB0041532",0,705.8370972,71270.30469,TRUE,0.966698468,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H18O8,M-H,,C19H18O8-H-,373.0928518,0.00345695,0.5,0.003703217,0.93909492,0.994041451,"Hymenoxin, Pebrellin, 5,8-Dihydroxy-3,3',4',7-tetramethoxyflavone, Casticin, Comosin, 4',5-Dihydroxy-3',5',7,8-tetramethoxyflavone, Menadiol disuccinate, Methyl rosmarinate, 3-O-Methylrosmarinic acid, 3-(3,4-dihydroxyphenyl)-2-{[(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxy}propanoic acid, 5,8-dihydroxy-3,6,7-trimethoxy-2-(4-methoxyphenyl)-4H-chromen-4-one, 5,7-dihydroxy-3,6,8-trimethoxy-2-(4-methoxyphenyl)-4H-chromen-4-one, 5,6-dihydroxy-3,7,8-trimethoxy-2-(4-methoxyphenyl)-4H-chromen-4-one, 3,5-dihydroxy-6,7,8-trimethoxy-2-(4-methoxyphenyl)-4H-chromen-4-one, 5-hydroxy-2-(4-hydroxyphenyl)-3,6,7,8-tetramethoxy-4H-chromen-4-one","HMDB0033306, HMDB0029546, HMDB0030611, HMDB0030660, HMDB0033254, HMDB0033276, HMDB0033841, HMDB0035446, HMDB0041667, HMDB0124967, HMDB0137979, HMDB0137980, HMDB0137981, HMDB0137982, HMDB0137983",0,1024.147461,199705.2969,TRUE,0.9751544,,C15H21N3O4S+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H24O5,M+Cl,,C15H24O5+Cl-,319.1317359,0.00344604,0.5,0.003995445,0.86310585,0.999288618,"Alpha-dihydroartemisinin, Dihydroartemisinin (DHA)","HMDB0060593, HMDB0061088",0,2125.531738,146704.4844,TRUE,0.962260604,,C12H22N2O8-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H23NO7,M+Cl,,C16H23NO7+Cl-,376.1168141,0.00342591,0.5,0.00399915,0.85772742,0.998754789,Mycotoxin T 2,HMDB0032864,0,1168.082031,161500.6563,TRUE,0.993700743,,"C17H19N5O3+Cl-, C24H21ClO2-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H17NO3,M+Cl,,C19H17NO3+Cl-,342.0902055,0.00342244,0.5,0.008205763,0.417287358,0.999498208,"N-Acetylanonaine, Rutacridone","HMDB0030349, HMDB0033852",0,2329.149902,307934.8125,TRUE,0.999312758,,C16H20O6+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H37NO4,M+Cl,,C19H37NO4+Cl-,378.2416207,0.00338203,0.5,0.004018869,0.846294604,0.994380165,Dodecanoylcarnitine,HMDB0002250,0,903.223999,272764.6875,FALSE,0.010259026,,C18H38NO5P-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H22O7,M-H,,C16H22O7-H-,325.1292373,0.00337733,0.5,0.003584283,0.948430797,0.993495935,"1-Methoxy-3-(4-hydroxyphenyl)-2E-propenal 4'-glucoside, 4-(4-Hydroxyphenyl)-2-butanone glucoside, Citrusin C, 3,4,5-trihydroxy-6-(2-methyl-3-phenylpropoxy)oxane-2-carboxylic acid","HMDB0034755, HMDB0034863, HMDB0038708, HMDB0133673",0,8788.614258,1269326.375,TRUE,0.999284565,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H21NO4,M+Cl,,C12H21NO4+Cl-,278.1164202,0.00331677,0.5,0.003821263,0.878887282,0.987585911,Tiglylcarnitine,HMDB0002366,0,1024.561768,365877.4688,TRUE,0.99930954,,C12H23NO2S+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H15NO8,M+Cl,,C11H15NO8+Cl-,324.0491285,0.00331261,0.5,0.0037847,0.878002235,0.996880131,N-Succinyl-2-amino-6-ketopimelate,HMDB0012266,0,661.5435181,87712.65625,FALSE,0.004306692,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H18NO3,M+Cl,,C10H18NO3+Cl-,235.0980305,0.00331215,0.5,0.003784177,0.877746477,0.997169599,Ecgoninium Methyl Ester(1+),HMDB0062751,0,4639.595215,1537682.25,TRUE,0.999867201,,C13H16O4-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C28H28O6,M+Cl,,C28H28O6+Cl-,495.1579507,0.00331122,0.5,0.004122689,0.816463879,0.983716965,"Tovophyllin B, Garcimangosone A","HMDB0030556, HMDB0036983",0,984.762085,202438.7656,TRUE,0.997399092,,C21H28N6O4S+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C21H28N6O4S,M+Cl,,C21H28N6O4S+Cl-,495.1586362,0.00331098,0.5,0.004018557,0.831949882,0.990350877,"N-Desmethyl sildenafil (UK-103,320)",HMDB0060932,0,984.762085,176102.4844,TRUE,0.99689424,,C28H28O6+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H18O6,M+Cl,,C12H18O6+Cl-,293.0797003,0.00330621,0.5,0.003776823,0.877707673,0.997363465,"1,1'-(Tetrahydro-6a-hydroxy-2,3a,5-trimethylfuro[2,3-d]-1,3-dioxole-2,5-diyl)bis-ethanone",HMDB0032527,0,809.1136475,79988.74219,TRUE,0.896292627,,C9H23NO3PS+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H14O9S,M-H,,C12H14O9S-H-,333.0285371,0.00330535,0.5,0.003528571,0.948790955,0.987298318,"5-(3',4',5'-Trihydroxyphenyl)-gamma-valerolactone-O-methyl-O-sulphate, [1-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)-3-oxopropoxy]sulfonic acid, {[1-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)-3-oxopropan-2-yl]oxy}sulfonic acid, {[3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)oxiran-2-yl]methoxy}sulfonic acid","HMDB0060029, HMDB0128699, HMDB0128707, HMDB0128717",0,1432.760498,536776,FALSE,0.00984741,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H23NO6,M+Cl,,C13H23NO6+Cl-,324.1218995,0.0033048,0.5,0.00379541,0.873521072,0.996813092,"3-Methylglutarylcarnitine, O-Adipoylcarnitine","HMDB0000552, HMDB0061677",0,1887.869629,216274.875,TRUE,0.986826003,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H21N3O6,M+Cl,,C12H21N3O6+Cl-,338.1123975,0.00328296,0.5,0.003724929,0.882890955,0.998252185,N5-Acetyl-N2-gamma-L-glutamyl-L-ornithine,HMDB0039423,0,861.6859131,121519.5313,FALSE,0.182241097,,C20H18O5-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H28O6S,M+Cl,,C19H28O6S+Cl-,419.1300214,0.00327004,0.5,0.003922602,0.838126594,0.994646554,"3b,16a-Dihydroxyandrostenone sulfate, 16alpha-hydroxydehydroepiandrosterone 3-sulfate","HMDB0000386, HMDB0062611",0,3419.331543,540614.3125,TRUE,0.9975999,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C18H17F3N2O3,M-H,,C18H17F3N2O3-H-,365.1118113,0.00324577,0.5,0.003496876,0.933120534,0.99471797,Ridogrel,HMDB0015338,0,11953.38184,1359444.625,TRUE,0.987638712,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H12O6,M+Cl,,C7H12O6+Cl-,227.0327502,0.0032436,0.5,0.003653757,0.888355624,0.999311076,Quinic acid,HMDB0003072,0,815.6427002,268605.125,FALSE,0.283171237,,"C8H14O3S+Cl-, C6H13O7P-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C5H8O3,M+Cl,,C5H8O3+Cl-,151.0167062,0.00323639,0.5,0.003634628,0.894509012,0.995442359,"Alpha-ketoisovaleric acid, Ethyl pyruvate, 2-Oxovaleric acid, Methylacetoacetic acid, Levulinic acid, 2-Methylacetoacetic acid, Glutarate semialdehyde, Acetoxyacetone, 4-hydroxy-3-methylbut-2-enoic acid, dimethyloxirane-2-carboxylic acid, (2E)-4-hydroxy-3-methylbut-2-enoic acid, (2Z)-2-(hydroxymethyl)but-2-enoic acid, 4-hydroxy-2-methylbut-2-enoic acid, 2,3-dimethyloxirane-2-carboxylic acid, 2-(hydroxymethyl)but-2-enoic acid","HMDB0000019, HMDB0031643, HMDB0001865, HMDB0000310, HMDB0000720, HMDB0003771, HMDB0012233, HMDB0034466, HMDB0128916, HMDB0128917, HMDB0128943, HMDB0129096, HMDB0129097, HMDB0129098, HMDB0132477",0,2549.852783,317483.6563,FALSE,0.0171255,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H9NO2,M+Cl,,C11H9NO2+Cl-,222.0326906,0.00322798,0.5,0.003743209,0.874721523,0.985864979,Indoleacrylic acid,HMDB0000734,0,965.0766602,415404.2188,FALSE,0.013743807,C11H10ClNO2-H-,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H10ClNO2,M-H,,C11H10ClNO2-H-,222.0326906,0.00322798,0.5,0.003743209,0.874721523,0.985864979,Methyl 4-chloro-1H-indole-3-acetate,HMDB0032937,0,965.0766602,415404.2188,FALSE,0.013743807,C11H9NO2+Cl-,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H14N2O2,M-H,,C13H14N2O2-H-,229.098212,0.00321142,0.5,0.003407038,0.958345993,0.983552894,"(1xi,3xi)-1,2,3,4-Tetrahydro-1-methyl-beta-carboline-3-carboxylic acid, cyclic Melatonin","HMDB0037942, HMDB0060811",0,1331.282227,3368197.5,FALSE,0.002230691,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H6N2O2,M+Cl,,C10H6N2O2+Cl-,221.0122895,0.00320729,0.5,0.00368333,0.877828499,0.991946309,Pyrocoll,HMDB0033163,0,1477.275757,621867.8125,FALSE,0.06885387,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H8ClNO2,M-H,,C10H8ClNO2-H-,208.0170405,0.00313883,0.5,0.003610331,0.877762628,0.99047619,4-Chloro-1H-indole-3-acetic acid,HMDB0032936,0,2080.279785,419136.0938,TRUE,0.998350024,C10H7NO2+Cl-,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H7NO2,M+Cl,,C10H7NO2+Cl-,208.0170405,0.00313883,0.5,0.003610331,0.877762628,0.99047619,"Quinaldic acid, 1-nitronaphthalene","HMDB0000842, HMDB0062188",0,2080.279785,419136.0938,TRUE,0.998350024,C10H8ClNO2-H-,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C25H40O8,M-H,,C25H40O8-H-,467.2650025,0.00312437,0.5,0.003417196,0.91569135,0.998488889,"3-alpha-Androstanediol glucuronide, 3,17-Androstanediol glucuronide, 17-Hydroxyandrostane-3-glucuronide","HMDB0010339, HMDB0010321, HMDB0010359",0,780.2836914,162343.625,FALSE,0.008119784,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H25NO4,M+Cl,,C17H25NO4+Cl-,342.1477203,0.00311632,0.5,0.00667364,0.470823876,0.991791045,Ibopamine,HMDB0041906,0,658.1717529,58484.92578,TRUE,0.998374939,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H14ClN3O,M-H,,C16H14ClN3O-H-,298.0752241,0.00310272,0.5,0.00364786,0.858168943,0.991131928,Chlordiazepoxide,HMDB0014618,0,4068.116943,1037130.438,TRUE,0.998598754,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H18O5,M+Cl,,C17H18O5+Cl-,337.0847857,0.00308164,0.5,0.003600987,0.856681119,0.998945148,"(R)-3',7-Dihydroxy-2',4'-dimethoxyisoflavan, Isomucronulatol, 2',7-Dihydroxy-4',6-dimethoxyisoflavan, (Â±)-Sphaerosin, 3'-Hydroxy-3,4,5,4'-tetramethoxystilbene, 3-(3,4-dimethoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4,7-diol, 1-(2,4-dihydroxyphenyl)-2-(3,4-dimethoxyphenyl)propan-1-one, 1-(2,6-dihydroxy-3,4-dimethoxyphenyl)-3-phenylpropan-1-one, 1-(2,5-dihydroxy-3,4-dimethoxyphenyl)-3-phenylpropan-1-one, 1-(3,6-dihydroxy-2,4-dimethoxyphenyl)-3-phenylpropan-1-one, 3-(4-hydroxy-2,3-dimethoxyphenyl)-1-(3-hydroxyphenyl)propan-1-one, 2-(4-ethyl-3-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,5,7-triol, 5-hydroxy-8-(2-hydroxypropan-2-yl)-4-(prop-2-en-1-yl)-2H,8H,9H-furo[2,3-h]chromen-2-one, 3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxy-3,5-dimethylphenyl)propan-1-one, 6-methoxy-3-(4-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4,7-diol, 1-(2,4-dihydroxy-5-methoxyphenyl)-2-(4-methoxyphenyl)propan-1-one, 1-(2-hydroxy-4,6-dimethoxyphenyl)-3-(4-hydroxyphenyl)propan-1-one, 2-[(2E)-1-hydroxy-3-(4-hydroxyphenyl)prop-2-en-1-yl]-3,5-dimethoxyphenol, 1-(2-hydroxy-4,6-dimethoxyphenyl)-3-(3-hydroxyphenyl)propan-1-one, 1-(2,3-dihydroxy-4,6-dimethoxyphenyl)-3-phenylpropan-1-one, 3-hydroxy-1-(2-hydroxy-4,6-dimethoxyphenyl)-3-phenylpropan-1-one, 2-(4-hydroxyphenyl)-7,8-dimethoxy-3,4-dihydro-2H-1-benzopyran-4-ol, 1-(2-hydroxy-3,4-dimethoxyphenyl)-3-(4-hydroxyphenyl)propan-1-one, 6-[(2E)-1-hydroxy-3-(4-hydroxyphenyl)prop-2-en-1-yl]-2,3-dimethoxyphenol, 1-(2-hydroxy-3,4-dimethoxyphenyl)-3-(3-hydroxyphenyl)propan-1-one, 3-hydroxy-1-(2-hydroxy-3,4-dimethoxyphenyl)-3-phenylpropan-1-one, 1-(2,6-dihydroxy-4-methoxyphenyl)-3-(4-methoxyphenyl)propan-1-one, 1-(2,4-dihydroxy-6-methoxyphenyl)-3-(4-methoxyphenyl)propan-1-one","HMDB0030717, HMDB0033189, HMDB0033996, HMDB0038128, HMDB0041653, HMDB0130380, HMDB0130381, HMDB0133984, HMDB0133986, HMDB0132916, HMDB0126079, HMDB0127866, HMDB0130125, HMDB0130579, HMDB0132854, HMDB0132855, HMDB0132889, HMDB0132896, HMDB0132910, HMDB0132912, HMDB0132918, HMDB0133297, HMDB0133954, HMDB0133960, HMDB0133981, HMDB0133987, HMDB0140286, HMDB0140287",0,788.4556274,210552.0313,TRUE,0.951787233,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H17F3N2O4,M-H,,C15H17F3N2O4-H-,345.1067259,0.00305372,0.5,0.003249855,0.952532558,0.986474501,meta-O-Dealkylated flecainide lactam,HMDB0060832,0,1641.250244,523253.1563,TRUE,0.999857426,,"C15H20O9-H-, C20H20O3+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H32O6,M+Cl,,C15H32O6+Cl-,343.1892508,0.00302269,0.5,0.00352433,0.859601412,0.997744361,"1,2,3-Tris(1-ethoxyethoxy)propane",HMDB0037162,0,2220.156738,142065.4844,FALSE,0.385041237,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H23ClO4,M+Cl,,C19H23ClO4+Cl-,385.097849,0.00301758,0.5,0.003999522,0.755400269,0.998787879,Chloromarmin,HMDB0041414,0,1453.13623,99060.60938,TRUE,0.898094058,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H12N2O2S2,M-H,,C11H12N2O2S2-H-,267.0267034,0.00300878,0.5,0.003232838,0.941629993,0.988383838,(-)-Dioxibrassinin,HMDB0038634,0,1797.828735,122292.5234,TRUE,0.999797046,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H12N2O3,M+Cl,,C13H12N2O3+Cl-,279.0541543,0.00299151,0.5,0.003468996,0.866733169,0.994951338,"Indolylacryloylglycine, Haematopodin","HMDB0006005, HMDB0040734",0,679.3452148,235112.125,FALSE,0.003768916,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H6N4O5,M+Cl,,C8H6N4O5+Cl-,273.0031814,0.00298573,0.5,0.003394026,0.883790704,0.995373164,Nitrofurantoin,HMDB0014836,0,3975.527832,1102791.25,FALSE,0.007618534,,C6H11O10P-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H23N3O3,M+Cl,,C11H23N3O3+Cl-,280.1433037,0.00298443,0.5,0.003437114,0.874302368,0.993128655,"Lysyl-Valine, Valyl-Lysine","HMDB0028964, HMDB0029132",0,850.1016846,196942.625,FALSE,0.017627133,,C19H20O2-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C14H25NS,M+Cl,,C14H25NS+Cl-,274.1401326,0.00297393,0.5,0.003495229,0.855368209,0.994721299,"5-Ethyl-4-methyl-2-octylthiazole, 2-Octyl-4-propylthiazole","HMDB0040095, HMDB0040114",0,1403.024902,504413.7188,FALSE,0.016122134,,C11H21N3O5-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H15NS,M-H,,C8H15NS-H-,156.0852045,0.00296977,0.5,0.003309417,0.903866857,0.992810458,7-(Methylthio)heptanenitrile,HMDB0031890,0,1396.371094,31139.84766,FALSE,0.336245626,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H19NO3,M+Cl,,C19H19NO3+Cl-,344.1058555,0.0029618,0.5,0.00623799,0.476078977,0.99731405,Koenigine,HMDB0030207,0,5707.263672,755381.875,TRUE,0.944023848,,C15H20O9-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H15N5O11P2,M-H,,C10H15N5O11P2-H-,442.0170136,0.00293204,0.5,0.003136866,0.960391308,0.973253056,"Guanosine diphosphate, 8-oxo-dGDP","HMDB0001201, HMDB0059648",0,1434.196411,907014.4375,FALSE,0.000268397,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H12N5O6P,M-H,,C10H12N5O6P-H-,328.0452039,0.00291536,0.5,0.003044922,0.964488513,0.99270073,"Cyclic AMP, Adenosine 2',3'-cyclic phosphate","HMDB0000058, HMDB0011616",0,1531.209839,329955.6563,FALSE,0.002683322,,"C12H14N4O3S+Cl-, C10H20NO5PS2-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H19NO7,M+Cl,,C10H19NO7+Cl-,300.085514,0.00290266,0.5,0.003322086,0.877617167,0.995589299,D-1-[(3-Carboxypropyl)amino]-1-deoxyfructose,HMDB0038663,0,842.5185547,408333.875,FALSE,0.292390913,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H31NS2,M+Cl,,C15H31NS2+Cl-,324.1591535,0.00287931,0.5,0.00349137,0.841707051,0.979787637,"Dihydro-2,4,6-tris(2-methylpropyl)-4h-1,3,5-dithiazine",HMDB0032221,0,2817.103516,1192719.125,TRUE,0.999798477,,C14H27NO5+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C2H7NO2S,M-H,,C2H7NO2S-H-,108.0124335,0.0028225,0.5,0.002919659,0.981040118,0.985404504,Hypotaurine,HMDB0000965,0,860.5281982,498809.5313,FALSE,0.023899263,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H32O4,M+Cl,,C16H32O4+Cl-,323.1994216,0.0027778,0.5,0.003256634,0.85615575,0.996275605,"(S)-10,16-Dihydroxyhexadecanoic acid, MG(0:0/13:0/0:0), MG(0:0/i-13:0/0:0), MG(a-13:0/0:0/0:0)[rac], MG(0:0/a-13:0/0:0)[rac], MG(13:0/0:0/0:0)","HMDB0037798, HMDB0072861, HMDB0072870, HMDB0072841, HMDB0072843, HMDB0072845",0,936.1921387,160616.4219,TRUE,0.999851823,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H20N2O2,M+Cl,,C19H20N2O2+Cl-,343.1218399,0.00276332,0.5,0.003279075,0.846703366,0.995288994,Phenylbutazone,HMDB0014950,0,3460.828613,752758,TRUE,0.996618092,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H24N4O3S,M-H,,C13H24N4O3S-H-,315.1495957,0.00274951,0.5,0.002918635,0.947582647,0.994166667,Timolol,HMDB0014517,0,7264.230469,678787.375,TRUE,0.998782694,,"C17H26ClN+Cl-, C19H22O4-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H35NO6,M+Cl,,C19H35NO6+Cl-,408.2157999,0.00273917,0.5,0.003258502,0.845859538,0.993807642,Dodecanedioylcarnitine,HMDB0013327,0,8732.764648,1459006.5,TRUE,0.998885095,,C25H31NO4-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C25H32O7,M+Cl,,C25H32O7+Cl-,479.1841654,0.00272423,0.5,0.003341207,0.816274533,0.998859649,Austalide J,HMDB0030156,0,954.3728638,181312.8125,FALSE,0.331059307,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H20O8,M+Cl,,C12H20O8+Cl-,327.0851796,0.00271621,0.5,0.003147017,0.867168362,0.995316607,Pantoyllactone glucoside,HMDB0041269,0,2458.023438,823596.1875,FALSE,0.012446553,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H22O2,M+Cl,,C20H22O2+Cl-,329.131342,0.0027104,0.5,0.00322223,0.843026578,0.99778167,"(E,E)-1,6-bis(4-methoxyphenyl)-1,5-hexadiene, Longistylin A","HMDB0035443, HMDB0038543",0,1584.028931,251323.3125,TRUE,0.930539191,,C17H18FN3O3-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C23H39O7P,M-H,,C23H39O7P-H-,457.2360244,0.00270658,0.5,0.002934849,0.923315992,0.998813376,"1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate, LysoPA(20:4(8Z,11Z,14Z,17Z)/0:0)","HMDB0062312, HMDB0114742",0,1158.436279,145763.4063,FALSE,0.013543726,,
